source_doc_id,date,sentence,found_term,accompanying_terms
3397,2018-12-18 14:00:00,The situation in Syria is gradually being stabilised after the rout of major groups of militants.,syria,[]
3397,2018-12-18 14:00:00,We will give Syrians all the support they need.,syria,[]
3397,2018-12-18 14:00:00,"They are helping revive Syria as a single, peaceful and stable state.",syria,[]
3397,2018-12-18 14:00:00,"According to our military experts, actually, their use in Iraq and Syria showed that their efficiency is around 30 percent.",syria,[]
3400,2018-12-20 15:50:00,I already said that we achieved significant progress in the fight against terrorism in that territory and delivered major strikes on ISIS in Syria.,syria,[]
3400,2018-12-20 15:50:00,The military contingent can only be there under a resolution of the UN Security Council or at the invitation of the legitimate Syrian Government.,syria,[]
3400,2018-12-20 15:50:00,Russian troops were invited by the Syrian Government.,syria,[]
3400,2018-12-20 15:50:00,"Despite all the disagreements, our specialists, our military personnel, security services and foreign ministries have established a rather constructive dialogue to address acute issues in combating terrorism in Syria.",syria,[]
3400,2018-12-20 15:50:00,"Although our interests have not always coincided on some matters, we have managed to make compromise decisions on how to resolve the Syria crisis.",syria,[]
3400,2018-12-20 15:50:00,"We respect the national interests of the Turkish Republic and the Turkish people in this area, and we see that our Turkish partners are willing to compromise and so together we make these compromise decisions to secure the development of a favourable situation in Syria and for the sake of fighting terrorism and strengthening our relations.",syria,[]
3400,2018-12-20 15:50:00,"Work at the expert level on Syria, for example, is ongoing.",syria,[]
3441,2019-01-23 17:40:00,"Of course, we also deal with regional security and cooperate extensively on Syria.",syria,[]
3442,2019-01-23 21:30:00,They were devoted to the settlement in Syria.,syria,[]
3442,2019-01-23 21:30:00,We largely concentrated on economic issues and humanitarian ties but certainly spoke at length about the situation in Syria.,syria,[]
3442,2019-01-23 21:30:00,We discussed in detail the prospects for the inter-Syrian political process.,syria,[]
3442,2019-01-23 21:30:00,"Russia and Turkey assume a clear-cut position of principle – to achieve a long-term settlement of the Syrian crisis on a political and diplomatic basis, primarily, in line with UN Security Council Resolution 2254 and with strict observance of the unity, sovereignty and territorial integrity of the country.",syria,[]
3442,2019-01-23 21:30:00,"At this time, this format is the most effective mechanism for settling the conflict in Syria.",syria,[]
3442,2019-01-23 21:30:00,"We, of course, focused on establishing a Constitutional Committee, which will deal with key aspects of the future structure of the state in Syria.",syria,[]
3442,2019-01-23 21:30:00,We also discussed issues related to finally putting a stop to all terrorist groups’ activities in Syria.,syria,[]
3442,2019-01-23 21:30:00,Another topic of discussion was the US leadership’s intention to withdraw US troops from the north-east of Syria and its effect on developments in the Syrian Arab Republic going forward.,syria,[]
3442,2019-01-23 21:30:00,"If these plans are really executed, it will be a positive step and would help stabilise the situation in this troubled area of Syria, currently under the control of Kurdish formations.",syria,[]
3442,2019-01-23 21:30:00,"This dialogue would doubtless promote the consolidation of Syrian society and national accord, which would be in the interests of both Syria and all neighbouring countries.",syria,[]
3442,2019-01-23 21:30:00,Cooperation between Russia and Turkey in the post-conflict development of Syria is of great importance.,syria,[]
3442,2019-01-23 21:30:00,The President and I agreed that the military forces and diplomats of both our countries would continue coordinated efforts in this direction with the aim of encouraging the large-scale return of Syrian refugees and internally displaced persons.,syria,[]
3442,2019-01-23 21:30:00,"As far as Syria is concerned, we discussed both the Idlib memorandum and the quadripartite summit.",syria,[]
3442,2019-01-23 21:30:00,Cooperation between Turkey and Russia is a touchstone of Syrian peace and stability.,syria,[]
3442,2019-01-23 21:30:00,We have reviewed the problem of Syrian refugees.,syria,[]
3442,2019-01-23 21:30:00,This issue is clearly affecting us because my country is giving refuge to 3.5 million Syrians.,syria,[]
3442,2019-01-23 21:30:00,"Over 300,000 Syrians have returned to their homes in both the Operation Euphrates Shield zone and the Operation Olive Branch zone.",syria,[]
3442,2019-01-23 21:30:00,All of this should be implemented and extended to other territories in Syria and the eastern bank of the Euphrates.,syria,[]
3442,2019-01-23 21:30:00,"In this connection, I would like to remind you that the American military personnel are present on the territory of the Syrian Arab Republic illegally.",syria,[]
3442,2019-01-23 21:30:00,"At the same time, as you know, we have established constructive cooperation with our American partners in the fight against terrorism, including in Syria.",syria,[]
3442,2019-01-23 21:30:00,"The 1998 treaty between the Syrian Arab Republic and the Republic of Turkey is still valid, and it deals specifically with the fight against terrorism.",syria,[]
3442,2019-01-23 21:30:00,It is essential to press for accord between all warring parties in Syria.,syria,[]
3442,2019-01-23 21:30:00,"This institution should make everyone feel that they are involved in the future of their homeland, the Syrian Arab Republic.",syria,[]
3442,2019-01-23 21:30:00,Our colleagues asked Russia to coordinate these matters regarding this committee’s line-up with the Syrian Government and our Iranian partners.,syria,[]
3462,2019-02-14 14:00:00,"Mr President, colleagues and friends, we are delighted to welcome all of you to Sochi, Russia, for consultations on a settlement in Syria.",syria,[]
3462,2019-02-14 14:00:00,I am confident that we can give a fresh impetus to normalisation in the Syrian Arab Republic both on the ground and as part of political and diplomatic efforts to launch an intra-Syrian dialogue.,syria,[]
3463,2019-02-14 15:10:00,"Mr President, colleagues, I am delighted to welcome all of you to Sochi for a trilateral meeting on Syria and the settlement of the Syrian problem.",syria,[]
3463,2019-02-14 15:10:00,I would also like to say how grateful I am to Iran for its contribution to the settlement in Syria.,syria,[]
3463,2019-02-14 15:10:00,"We hold consultations on various international and regional matters, including Syria.",syria,[]
3463,2019-02-14 15:10:00,Our cooperation on the settlement in Syria is going forward very well.,syria,[]
3463,2019-02-14 15:10:00,"Of course, there are also other problems in Syria that should be settled so as to ensure the future of that country and its territorial integrity, which is a matter of great concern to us.",syria,[]
3464,2019-02-14 17:15:00,"Colleagues, friends, Mr Rouhani, Mr Erdogan, First of all, I would like to thank you for accepting our invitation and coming to the Russian city of Sochi to discuss the further actions of Russia, Iran and Turkey regarding the Syrian issue.",syria,[]
3464,2019-02-14 17:15:00,"Within the Astana process, which was launched two years ago, we managed to create a truly efficient mechanism of direct contacts between the Syrian government and the armed opposition.",syria,[]
3464,2019-02-14 17:15:00,"Astana and Sochi have hosted 11 meetings with the participation of Russian, Iranian and Turkish delegations, as well as Syrian parties, international observers and UN representatives.",syria,[]
3464,2019-02-14 17:15:00,These meetings facilitated the progress in achieving a peace settlement in the Syrian Arab Republic.,syria,[]
3464,2019-02-14 17:15:00,"At the moment, a ceasefire is being observed almost everywhere in Syria and the level of violence is gradually decreasing.",syria,[]
3464,2019-02-14 17:15:00,The Astana format laid the foundation for a sustainable and viable process of the political and diplomatic settlement of the Syrian crisis based on Resolution 2254 of the UN Security Council.,syria,[]
3464,2019-02-14 17:15:00,The Syrians themselves agreed to launch the process at the Syrian National Dialogue Congress here in Sochi in January 2018.,syria,[]
3464,2019-02-14 17:15:00,Our diplomats in coordination with the Syrian parties and the UN did a very good job forming the composition of the Constitutional Committee.,syria,[]
3464,2019-02-14 17:15:00,We also need to discuss how the situation might develop in northeastern Syria considering the well-known statements made by US officials about the possible withdrawal of US troops from there.,syria,['northeastern']
3464,2019-02-14 17:15:00,Last month President Erdogan and I discussed this issue in Moscow and agreed that security problems in northeastern Syria as well as other parts of the country must be addressed solely on the basis of full respect for the sovereignty and territorial integrity of the republic.,syria,['northeastern']
3464,2019-02-14 17:15:00,Humanitarian aid for Syria deserves constant attention.,syria,[]
3464,2019-02-14 17:15:00,"Russia, Iran and Turkey are making joint efforts to restore normal life in the country and help Syrians with post-war reconstruction.",syria,[]
3464,2019-02-14 17:15:00,"Over the last six months alone 130,000 Syrian refugees managed to return home safely.",syria,[]
3464,2019-02-14 17:15:00,The number of Syrians unable to receive such aid is a third of what is was.,syria,[]
3464,2019-02-14 17:15:00,"We hope that the entire international community, especially the UN and its specialised agencies, will become more actively involved in providing support to all Syrians in an unpoliticised way and without preliminary conditions.",syria,[]
3464,2019-02-14 17:15:00,"Colleagues, I would like to express my confidence that today’s talks will be productive and the agreements we will reach will serve the further restoration of peace and security in the Syrian Arab Republic, strengthen its sovereignty, unity and territorial integrity as well as make a significant contribution to the stability in the Middle East in general.",syria,[]
3464,2019-02-14 17:15:00,"I am sure that our meeting today will be held in a positive atmosphere and yield results that all of us, as well as the region and the Syrian people, need.",syria,[]
3465,2019-02-14 18:20:00,"Colleagues, friends, Mr Rouhani     Rouhani HassanPresident of Iran , Mr Erdogan     Erdogan Recep TayyipPresident of Turkey , ladies and gentlemen, Just now President of Iran Hassan Rouhani, President of Turkey Recep Erdogan and I have concluded very substantive talks on Syria.",syria,[]
3465,2019-02-14 18:20:00,Such close coordination allows us to effectively organise efforts aimed at long-term normalisation in the Syrian Arab Republic.,syria,[]
3465,2019-02-14 18:20:00,"Together with our partners, we identified the key areas of further cooperation in the Syrian settlement process.",syria,[]
3465,2019-02-14 18:20:00,"We will continue to step up our efforts in fighting terrorism, promoting intra-Syrian dialogue and improving the humanitarian situation in Syria.",syria,[]
3465,2019-02-14 18:20:00,"We have agreed to continue to hold regular expert meetings with the participation of delegations from the guarantor states, Syrian parties, the government, the opposition and representatives of the United Nations.",syria,[]
3465,2019-02-14 18:20:00,"To reiterate, thanks to the major contribution by Russia, Iran, and Turkey, favourable conditions have been created for Syria to begin the process of peaceful reconstruction.",syria,[]
3465,2019-02-14 18:20:00,"We are convinced that durable stability in Syria can be achieved only by political and diplomatic means in accordance with UN Security Council Resolution 2254 and in strict compliance with the principles of unity, sovereignty and territorial integrity of that country.",syria,[]
3465,2019-02-14 18:20:00,It is our common opinion that only the Syrians themselves should determine the future of their country.,syria,[]
3465,2019-02-14 18:20:00,There is no other way to resolve the crisis in Syria.,syria,[]
3465,2019-02-14 18:20:00,"It was in this vein that we considered issues related to promoting the intra-Syrian political process, and agreed to work together to facilitate the early launch of the Constitutional Committee, which is designed to address the fundamental aspects of the future state structure of the Syrian Arab Republic.",syria,[]
3465,2019-02-14 18:20:00,The candidates for membership have been largely agreed by the Syrian government and the opposition.,syria,[]
3465,2019-02-14 18:20:00,"It is believed that the success of the political process in Syria will help further normalise relations between Damascus and the Arab countries, restore the republic’s membership in the Arab League and serve the interests of security and stability in the Middle East in general.",syria,[]
3465,2019-02-14 18:20:00,"During the talks, the troika leaders reiterated that neutralising terrorist groups in Syria is a top priority.",syria,[]
3465,2019-02-14 18:20:00,"During the talks, we also discussed how the plans announced by the US to withdraw troops from northeastern Syria will affect developments in Syria.",syria,['northeastern']
3465,2019-02-14 18:20:00,"It is our common opinion that these steps will play a positive role and help stabilise the situation in this region of Syria, which should eventually come under the legitimate government’s control.",syria,[]
3465,2019-02-14 18:20:00,Much attention was paid to providing humanitarian aid to the Syrian people and facilitating the return of refugees.,syria,[]
3465,2019-02-14 18:20:00,"With our overall support, Syria can now accommodate up to 1.5 million people.",syria,[]
3465,2019-02-14 18:20:00,"However, in order to radically improve the state of affairs in Syria, to solve acute social problems and to rebuild the economy, there is need for joint efforts by the entire international community.",syria,[]
3465,2019-02-14 18:20:00,"We call on all stakeholders and international organisations, primarily the UN, to step up their assistance to Syria as it tries to restore peaceful life and deal with the aftereffects of the hostilities.",syria,[]
3465,2019-02-14 18:20:00,I am confident that the results of the summit will promote productive work in the interest of establishing peace and stabilising the situation in Syria.,syria,[]
3465,2019-02-14 18:20:00,All of us proceed from the premise that observance of Syria’s territorial integrity should be one of the principles of a settlement.,syria,[]
3465,2019-02-14 18:20:00,"We believe that any dialogue, within Syria, should lead to the full restoration of its society and state.",syria,[]
3465,2019-02-14 18:20:00,Question (retranslated): The US decided to withdraw from Syria but called on its NATO allies to establish monitoring areas on these territories.,syria,[]
3465,2019-02-14 18:20:00,Our problem is that we want Syria’s territorial integrity to be ensured.,syria,[]
3465,2019-02-14 18:20:00,The people of Syria are the lawful owners of these territories..,syria,[]
3465,2019-02-14 18:20:00,We know that Turkey and the Syrian Arab Republic are bound by a treaty that includes principles on the joint struggle against terrorism.,syria,[]
3465,2019-02-14 18:20:00,"But in the final analysis, we believe, and the President of the Republic of Turkey can confirm this, in the final analysis we believe that the territorial integrity of the Syrian Arab Republic will be ensured with the elimination of the terrorist threat about which the President of Turkey spoke.",syria,[]
3465,2019-02-14 18:20:00,One of these promises is the withdrawal US troops from Syria.,syria,[]
3465,2019-02-14 18:20:00,"If it does, the only correct decision to ensure security will be to put these territories under the control of the Syrian armed forces.",syria,[]
3465,2019-02-14 18:20:00,Our experts from the military departments and the foreign ministries continued active consultations with the Syrian government and the opposition.,syria,[]
3465,2019-02-14 18:20:00,"So, there is no cause to limit the provision of humanitarian aid to the Syrian people for political reasons.",syria,[]
3465,2019-02-14 18:20:00,"Even more strange is some countries’ decision to impose sanctions on the companies and individuals who provide such humanitarian aid and cooperate with the Syrian government in order to restore infrastructure and provide help in healthcare, education, and so on.",syria,[]
3465,2019-02-14 18:20:00,Everyone should rally around one thing which is to help Syria restore its statehood.,syria,[]
3470,2019-02-20 13:30:00,"We continue developing our Armed Forces and improving the intensity and quality of combat training, in part, using the experience we gained in the anti-terrorist operation in Syria.",syria,[]
3472,2019-02-20 19:30:00,They are working on Syria.,syria,[]
3475,2019-02-22 19:40:00,"This is confirmed not only by large-scale exercises, but also in combat conditions, in particular during the antiterrorist operation in Syria.",syria,[]
3475,2019-02-22 19:40:00,"Our soldiers act boldly, decisively and efficiently as they liberate Syrian territory from terrorists and save civilians.",syria,[]
3475,2019-02-22 19:40:00,"They have shown their best qualities in Syria, and they have defended the interests of our country.",syria,[]
3480,2019-02-27 20:45:00,This is exactly how you have been operating in Syria.,syria,[]
3480,2019-02-27 20:45:00,"You have made a huge contribution to defeating terrorist groups, liberate Syria from the militants and, when you had to, accepted an unequal battle and drew fire upon yourselves.",syria,[]
3482,2019-02-28 15:10:00,I think everyone is familiar with the situation in Syria.,syria,[]
3482,2019-02-28 15:10:00,"As for the working group, the idea is to create a working body that would manage the final normalisation after the last hotbeds of terrorism are subdued, involving all the stakeholders – primarily Syria, the leadership of the Syrian Arab Republic, maybe the opposition, other countries in the region, all parties involved in this conflict.",syria,['leadership']
3482,2019-02-28 15:10:00,"Among other things, it would certainly cover the withdrawal of all armed forces from Syrian territory and the full restoration of Syrian statehood with its territorial integrity intact.",syria,[]
3499,2019-03-18 16:45:00,This fully applies to what we are doing in Syria in this case.,syria,[]
3509,2019-03-22 13:40:00,Defence Minister Sergei Shoigu     Shoigu SergeiDefence Minister  informed the participants on the results of his trip to Syria as well as the nature of his contacts with Syrian President Bashar al-Assad     al-Assad BasharPresident of Syria .,syria,[]
3525,2019-04-04 12:15:00,"As you may know, our military personnel and their Syrian partners helped find Zachary’s remains.",syria,[]
3528,2019-04-08 16:00:00,This is especially true of the steps that we have already taken and will be taking on the Syrian track.,syria,[]
3529,2019-04-08 16:45:00,"In particular, the joint strategic planning group members discussed the situation in Syria at a meeting in Antalya.",syria,[]
3529,2019-04-08 16:45:00,"We are coordinating our efforts in the context of stepping up the intra-Syrian political process, particularly with an eye towards forming a constitutional committee as soon as possible.",syria,[]
3531,2019-04-08 19:45:00,"Discussing major international issues, we certainly devoted much attention to developments in Syria.",syria,[]
3531,2019-04-08 19:45:00,"In this context, Mr Erdogan and I agreed to do everything we can, in coordination with the Syrian Government, the opposition and the UN, to facilitate the launch of the Constitutional Committee.",syria,[]
3531,2019-04-08 19:45:00,"Importantly, we are guided by the necessity of preserving the sovereignty, independence and territorial integrity of Syria.",syria,[]
3531,2019-04-08 19:45:00,Humanitarian assistance for Syria’s post-conflict recovery is a primary goal.,syria,[]
3531,2019-04-08 19:45:00,Only together can we create the necessary conditions for the return of Syrian refugees and temporarily displaced persons to their homes.,syria,[]
3531,2019-04-08 19:45:00,"Regarding the visa-free regime in general, this issue is linked with overall regional security, including the final resolution of the Syrian problem.",syria,[]
3531,2019-04-08 19:45:00,"<…> Question (retranslated): During today’s talks, you stressed that the two states’ cooperation on the Syrian issue was very important.",syria,[]
3531,2019-04-08 19:45:00,A full-fledged Syrian political process can begin only after the establishment of the Constitutional Committee.,syria,[]
3533,2019-04-09 16:50:00,"However different the approaches we take to settling the Syrian crisis, there is still cooperation there, we work together.",syria,[]
3571,2019-04-27 11:50:00,"How could we not discuss regional developments, including in Syria and in Libya, and many other issues?",syria,[]
3571,2019-04-27 11:50:00,"First, you mentioned that the Syrian opposition believes that President Bashar al-Assad's Government is trying to impose their will as winners.",syria,[]
3571,2019-04-27 11:50:00,"I should remind you that after extensive work with President al-Assad, his assistants and the Syrian Government, we received this list.",syria,[]
3571,2019-04-27 11:50:00,"I cannot rule this out, but together with our Syrian friends we believe that this would not be advisable, taking into consideration the humanitarian aspect that I have just described.",syria,[]
3585,2019-05-13 21:15:00,They fully confirmed their impressive specifications during real-life combat operations in Syria.,syria,[]
3589,2019-05-15 16:45:00,"We certainly have a common interest in settling regional conflicts, such as Afghanistan, Syria and other troubled areas.",syria,[]
3591,2019-05-15 19:15:00,The combat potential of the equipment was demonstrated during the anti-terrorist operation in Syria.,syria,[]
3591,2019-05-15 19:15:00,"Third, the use of Russian aircraft in combat in Syria revealed some shortcomings in the technical condition of planes and helicopters, as well as in the weapons used.",syria,[]
3593,2019-05-16 20:00:00,"You and I are perfectly aware of this, and we saw this as we were fighting the terrorist groups in Syria.",syria,[]
3616,2019-06-05 18:15:00,"Russia and China are working for the peaceful settlement of the crisis in Syria, favour stabilisation in Venezuela, and remain committed to the full implementation of the Joint Comprehensive Plan of Action on Iran’s nuclear programme.",syria,['stabilisation']
3635,2019-06-14 10:30:00,Real results in the fight against international terrorism have been achieved in Syria.,syria,[]
3635,2019-06-14 10:30:00,The militants have been defeated there largely due to Russia’s comprehensive assistance to the legitimate Syrian government.,syria,[]
3635,2019-06-14 10:30:00,"Our immediate task now is to ensure the complete elimination of hotbeds of terrorism that remain in Syria, primarily in Idlib, and at the same time to increase the volume of humanitarian aid and assistance to the economic reconstruction of Syria provided by the international community.",syria,[]
3637,2019-06-14 14:45:00,"The relations between Russia and Iran are multifaceted and multilateral, embracing economic ties, regional stability issues, and our joint efforts to combat terrorism, including in Syria.",syria,[]
3638,2019-06-15 11:00:00,We believe that a lasting stabilisation in Syria is another top priority for ensuring security in our region.,syria,[]
3638,2019-06-15 11:00:00,"With Russia’s participation, the legitimate government gained control over most of the Syrian territory, and favourable conditions were created for the return of refugees and internally displaced persons.",syria,[]
3638,2019-06-15 11:00:00,"Together, we assist in advancing intra-Syrian settlement process, including the formation and launch of the Syrian Constitutional Committee.",syria,[]
3638,2019-06-15 11:00:00,It is crucial to start providing political transformations which are needed for normalisation in Syria.,syria,[]
3645,2019-06-27 13:30:00,"These great traditions were created by the special guards of Novgorod and Kiev Princes Svyatoslav and Vladimir, by the warriors of Alexander Nevsky and Dmitry Donskoi, by the regiments and naval crews of Suvorov and Kutuzov, Nakhimov and Ushakov, by the soldiers of WWI and the Great Patriotic War and by our contemporaries who fought and won in Afghanistan, who fought international terrorists in the North Caucasus and who defeated them in Syria.",syria,[]
3646,2019-06-27 22:00:00,"In the long run, I decided that the positive effect from our active involvement in Syrian affairs for Russia and the interests of the Russian Federation would far outweigh non-interference and passive observation of how an international terrorist organisation grows ever stronger near our borders.",syria,[]
3646,2019-06-27 22:00:00,"Primarily, this concerns Syria, we have managed to preserve Syrian statehood, no matter what, and we have prevented Libya-style chaos there.",syria,[]
3646,2019-06-27 22:00:00,I believe that the Syrian people should be free to choose their own future.,syria,[]
3646,2019-06-27 22:00:00,"Of course, we are perfectly aware of what is happening in Syria.",syria,[]
3649,2019-06-28 17:30:00,"Of course, today we will also touch on developments in Iran and in Syria.",syria,[]
3663,2019-07-03 13:25:00,A significant factor in international stability is the coordinated efforts of Russia and Turkey to normalise the situation and launch the peace process in Syria.,syria,[]
3670,2019-07-04 20:40:00,We discussed the matter of protecting the Christian population of the Middle East and humanitarian assistance in Syria.,syria,[]
3670,2019-07-04 20:40:00,"I am particularly concerned that militants are infiltrating Libya from the Idlib zone in Syria, and this is a threat to everyone because they can go anywhere else from Libya.",syria,[]
3715,2019-08-19 18:30:00,We will certainly talk about Syria.,syria,[]
3715,2019-08-19 18:30:00,"There were also numerous attempts to attack our air base in Khmeimim from the Idlib zone, so we support Syrian army efforts to carry out local operations to neutralise these terrorist threats.",syria,[]
3728,2019-08-27 18:00:00,"In mid-September, I will go to Ankara for a trilateral summit of Russia, Turkey and Iran, guarantors of the Astana process for Syria.",syria,[]
3728,2019-08-27 18:00:00,"During the discussion of current international issues, primary attention was certainly given to the situation in Syria.",syria,[]
3728,2019-08-27 18:00:00,We believe this format is the most effective tool for overcoming the crisis in Syria.,syria,[]
3728,2019-08-27 18:00:00,"In this context, Mr Erdogan and I discussed issues related to the creation and initiation of the Syrian Constitutional Committee that, we hope, will start functioning in Geneva soon.",syria,[]
3728,2019-08-27 18:00:00,The terrorists continue shelling Syrian government troop positions and trying to attack Russian military facilities.,syria,[]
3728,2019-08-27 18:00:00,"In this context, the President of Turkey and I mapped out additional joint measures for neutralizing terrorist hotbeds in Idlib and normalizing the situation both in this zone and in the rest of Syria.",syria,[]
3728,2019-08-27 18:00:00,"In this process, we proceed from the immutable principles of preserving the sovereignty, independence and territorial integrity of Syria, and the unacceptability of dividing it into spheres of influence.",syria,[]
3728,2019-08-27 18:00:00,"Incidentally, normalization in Syria is prompting many people to return home.",syria,[]
3728,2019-08-27 18:00:00,We believe the creation of a security zone on the southern borders of the Republic of Turkey will help ensure the territorial integrity of Syria itself.,syria,['itself']
3764,2019-09-16 16:30:00,"Indeed, talking one-on-one today, we discussed in detail the Syrian crisis and how to settle it.",syria,[]
3764,2019-09-16 16:30:00,"We reviewed some urgent issues linked with Syria, in part, the Idlib zone.",syria,[]
3764,2019-09-16 16:30:00,We understand how important this is for the territorial integrity of Syria and all of its neighbours.,syria,[]
3765,2019-09-16 18:00:00,"And of course, thanks to our joint efforts, including Iranian efforts, Iran’s significant contribution to the settlement processes in Syria, a lot has been done to eliminate pockets of terrorist resistance and create an effective and, I would say, working mechanism for a political settlement.",syria,[]
3765,2019-09-16 18:00:00,I am very glad to have the opportunity to meet with you on the sidelines of today’s trilateral meeting on the Syrian settlement.,syria,[]
3766,2019-09-16 20:00:00,"President of Russia Vladimir Putin, President of Turkey Recep Tayyip Erdogan     Erdogan Recep TayyipPresident of Turkey  and President of Iran Hassan Rouhani     Rouhani HassanPresident of Iran  took part in a trilateral summit on the settlement in Syria.",syria,[]
3766,2019-09-16 20:00:00,"The leaders of the guarantor states of the Astana process on the settlement in Syria discussed issues related to the political process being carried out by the Syrians with the support of the United Nations, completing the formation of the Syrian Constitutional Committee and launching its work, the humanitarian situation, assistance for refugees and the restoration of the country’s infrastructure.",syria,[]
3767,2019-09-16 20:30:00,"I think the Astana process, of which Russia, Turkey and Iran are the guarantors, is an effective mechanism for facilitating a settlement in Syria.",syria,[]
3767,2019-09-16 20:30:00,"We will discuss key issues of settling the crisis in Syria, launching intra-Syrian political process, and helping Syrians recover their economy and their social needs.",syria,[]
3767,2019-09-16 20:30:00,Our joint efforts have made it possible to stabilise the situation and reduce the level of violence in Syria.,syria,[]
3767,2019-09-16 20:30:00,"Thirteen meetings have already taken place in Nur-Sultan and Sochi with participation of Russia, Turkey and Iran, the Syrian sides, UN experts and observers from other interested parties, which have recently been joined by Iraq and Lebanon.",syria,[]
3767,2019-09-16 20:30:00,The Russia-initiated Syrian National Dialogue Congress that took place in Sochi in 2018 played a major role.,syria,[]
3767,2019-09-16 20:30:00,A decision was made to set up a constitutional committee with a view to drafting the parameters of future statehood in Syria.,syria,[]
3767,2019-09-16 20:30:00,"Naturally, it is essential to continue the uncompromising struggle against terrorist groups in Syria.",syria,[]
3767,2019-09-16 20:30:00,"Naturally, the situation in the northeast of Syria is a source of concern.",syria,[]
3767,2019-09-16 20:30:00,Problems of security in this area and other parts of Syria should be resolved based exclusively on preserving its sovereignty and territorial integrity.,syria,[]
3767,2019-09-16 20:30:00,We consider it unacceptable to divide Syria into spheres of influence.,syria,[]
3767,2019-09-16 20:30:00,"Importantly, Russia, Iran and Turkey are helping Syrians in their post-conflict recovery, restoring the country’s economy and the social sphere and creating conditions for safe and unhindered access of the needy to humanitarian relief.",syria,[]
3767,2019-09-16 20:30:00,"The results of these joint efforts are obvious: since July 2018 over 390,000 refugees and about 1.3 million IDPs have returned to their homes in Syria.",syria,[]
3767,2019-09-16 20:30:00,"We hope the international community, especially the UN and its relevant agencies will be more active in joining the efforts to provide humanitarian assistance to Syria and will increase their contribution to the restoration of its war-torn infrastructure, water and electricity supplies, destroyed schools and hospitals.",syria,[]
3767,2019-09-16 20:30:00,"Of course, such assistance must be granted to all Syrians without discrimination, politicization or any preconditions.",syria,[]
3767,2019-09-16 20:30:00,"Colleagues, I would like to express confidence that our talks will be productive and the agreements reached will help finally settle the crisis in Syria, strengthen its sovereignty, unity and territorial integrity and make a tangible contribution to stability in the Middle East in general.",syria,[]
3768,2019-09-16 22:00:00,"Messrs Presidents, colleagues, ladies and gentlemen, The fifth meeting of the guarantor states of the Astana process on the settlement in Syria was very successful and productive.",syria,[]
3768,2019-09-16 22:00:00,The joint statement we adopted on its results has sealed our commitment to continued efforts towards a sustainable and viable peace in the Syrian Arab Republic.,syria,[]
3768,2019-09-16 22:00:00,"As the guarantors of the Astana process, our three countries stand for the sovereignty, independence and territorial integrity of Syria.",syria,[]
3768,2019-09-16 22:00:00,We believe that one of our priorities is to promote the intra-Syrian political dialogue.,syria,[]
3768,2019-09-16 22:00:00,"With this aim in view we will continue to hold regular expert meetings attended by representatives of the guarantor states, Syria, the UN and regional observers.",syria,[]
3768,2019-09-16 22:00:00,"In our opinion, we should help Syrians determine the parameters of their form of government themselves.",syria,[]
3768,2019-09-16 22:00:00,I would like to remind you that this is why the decision to establish a Constitutional Committee was taken last year at the Syrian National Dialogue Congress in Sochi.,syria,[]
3768,2019-09-16 22:00:00,Diplomats from our three countries worked painstakingly to help the Syrian Government and opposition choose their candidates for the committee and the basic parameters of its operation.,syria,[]
3768,2019-09-16 22:00:00,"Russia, Turkey and Iran are ready to give every support to this while maintaining the leading role of the Astana process in the settlement in Syria.",syria,[]
3768,2019-09-16 22:00:00,We hope that progress in the intra-Syrian political process will serve the interests of stronger security in Syria and the Middle East as a whole and will also help normalise relations between Damascus and Arab countries and restore its membership in the Arab League.,syria,[]
3768,2019-09-16 22:00:00,"Of course, we also held in-depth talks on the fight against terrorism in Syria.",syria,[]
3768,2019-09-16 22:00:00,Russia is resolved to support the Syrian army during local operations aimed at neutralising the terrorist threat anywhere we see it.,syria,[]
3768,2019-09-16 22:00:00,"We are also concerned about the developments in northeast Syria, where ISIS sleeper cells have been revitalised.",syria,['northeast']
3768,2019-09-16 22:00:00,We believe that security can only be reliably ensured in that part of Syria if the legitimate government resumes control.,syria,[]
3768,2019-09-16 22:00:00,"Russia, supported by Turkey and Iran, is doing a great deal to provide humanitarian aid to the Syrian people.",syria,[]
3768,2019-09-16 22:00:00,"As I have already said, over 390,000 Syrian refugees and some 1.3 million internally displaced persons have returned back home since July 2018.",syria,[]
3768,2019-09-16 22:00:00,Conditions are being created for launching a peaceful reconstruction in Syria.,syria,[]
3768,2019-09-16 22:00:00,"However, the problems facing the Syrian state are so large that the country needs the support of industrialised countries and international organisations to deal with them, but only if they really want to help the refugees return back home rather than use them and the internally displaced persons to achieve their own political goals, including in the potential future voting on the key topics of Syria’s development.",syria,[]
3768,2019-09-16 22:00:00,I am confident that the results of our summit meeting will help bring about peace and stability in Syria.,syria,[]
3768,2019-09-16 22:00:00,How will the activity of this committee influence the situation in Syria?,syria,[]
3768,2019-09-16 22:00:00,"With due consideration for the US presence in Syria, I would also like to ask how you assess the US presence on Syrian territory?",syria,[]
3768,2019-09-16 22:00:00,We believe that the work of the Constitutional Committee will be a decisive factor in the final normalisation of the situation in the Syrian Arab Republic.,syria,[]
3768,2019-09-16 22:00:00,We worked with the government of Syria and the opposition until recently.,syria,[]
3768,2019-09-16 22:00:00,"Third, we must do all we can to prevent external forces from hampering the work of the parties to this process, namely, the Syrian people themselves.",syria,[]
