source_doc_id,date,sentence,found_term
4477,2021-07-12 17:00:00,"Taking over this legacy and declaring independence, Ukrainian leaders promised that the Ukrainian economy would be one of the leading ones and the standard of living would be among the best in Europe.",ukrainian
4477,2021-07-12 17:00:00,"Today, high-tech industrial giants that were once the pride of Ukraine and the entire Union, are sinking.",ukraine
4477,2021-07-12 17:00:00,"The scale of deindustrialization and overall economic degradation is visible in Ukraine's electricity production, which has seen a nearly two-time decrease in 30 years.",ukraine
4477,2021-07-12 17:00:00,"Finally, according to IMF reports, in 2019, before the coronavirus pandemic broke out, Ukraine's GDP per capita had been below USD 4 thousand.",ukraine
4477,2021-07-12 17:00:00,"Nowadays, Ukraine is Europe's poorest country.",ukraine
4477,2021-07-12 17:00:00,Is it the people of Ukraine's fault?,ukraine
4477,2021-07-12 17:00:00,It was the Ukrainian authorities who waisted and frittered away the achievements of many generations.,ukrainian
4477,2021-07-12 17:00:00,We know how hardworking and talented the people of Ukraine are.,ukraine
4477,2021-07-12 17:00:00,"The feelings of millions of people who treat Russia not just well but with great affection, just as we feel about Ukraine, remain the same.",ukraine
4477,2021-07-12 17:00:00,They brought tangible benefits to people – both in Russia and Ukraine.,ukraine
4477,2021-07-12 17:00:00,"And that is why we had a fruitful interaction with all, I emphasize, with all the leaders of Ukraine.",ukraine
4477,2021-07-12 17:00:00,"Nevertheless, Russia is still one of Ukraine's top three trading partners, and hundreds of thousands of Ukrainians are coming to us to work, and they find a welcome reception and support.",ukraine
4477,2021-07-12 17:00:00,"When the USSR collapsed, many people in Russia and Ukraine sincerely believed and assumed that our close cultural, spiritual and economic ties would certainly last, as would the commonality of our people, who had always had a sense of unity at their core.",ukraine
4477,2021-07-12 17:00:00,"In essence, Ukraine's ruling circles decided to justify their country's independence through the denial of its past, however, except for border issues.",ukraine
4477,2021-07-12 17:00:00,"They began to mythologize and rewrite history, edit out everything that united us, and refer to the period when Ukraine was part of the Russian Empire and the Soviet Union as an occupation.",ukraine
4477,2021-07-12 17:00:00,The common tragedy of collectivization and famine of the early 1930s was portrayed as the genocide of the Ukrainian people.,ukrainian
4477,2021-07-12 17:00:00,"They were indulged by both the official authorities and local oligarchs, who robbed the people of Ukraine and kept their stolen money in Western banks, ready to sell their motherland for the sake of preserving their capital.",ukraine
4477,2021-07-12 17:00:00,"I recall that long ago, well before 2014, the U.S. and EU countries systematically and consistently pushed Ukraine to curtail and limit economic cooperation with Russia.",ukraine
4477,2021-07-12 17:00:00,"We, as the largest trade and economic partner of Ukraine, suggested discussing the emerging problems in the Ukraine-Russia-EU format.",ukraine
4477,2021-07-12 17:00:00,But every time we were told that Russia had nothing to do with it and that the issue concerned only the EU and Ukraine.,ukraine
4477,2021-07-12 17:00:00,"Step by step, Ukraine was dragged into a dangerous geopolitical game aimed at turning Ukraine into a barrier between Europe and Russia, a springboard against Russia.",ukraine
4477,2021-07-12 17:00:00,"Inevitably, there came a time when the concept of ”Ukraine is not Russia“ was no longer an option.",ukraine
4477,2021-07-12 17:00:00,And there is no need to deceive anyone that this is being done in the interests of the people of Ukraine.,ukraine
4477,2021-07-12 17:00:00,"The Polish-Lithuanian Commonwealth never needed Ukrainian culture, much less Cossack autonomy.",ukrainian
4477,2021-07-12 17:00:00,"The Nazis, abetted by collaborators from the OUN-UPA, did not need Ukraine, but a living space and slaves for Aryan overlords.",ukraine
4477,2021-07-12 17:00:00,Nor were the interests of the Ukrainian people thought of in February 2014.,ukrainian
4477,2021-07-12 17:00:00,Western countries directly interfered in Ukraine's internal affairs and supported the coup.,ukraine
4477,2021-07-12 17:00:00,"Their slogans, ideology, and blatant aggressive Russophobia have to a large extent become defining elements of state policy in Ukraine.",ukraine
4477,2021-07-12 17:00:00,Only those who constitute an ethnic minority and do not have their own state entity outside Ukraine are recognized as indigenous.,ukraine
4477,2021-07-12 17:00:00,"There may be an argument: if you are talking about a single large nation, a triune nation, then what difference does it make who people consider themselves to be – Russians, Ukrainians, or Belarusians.",ukrainian
4477,2021-07-12 17:00:00,But the fact is that the situation in Ukraine today is completely different because it involves a forced change of identity.,ukraine
4477,2021-07-12 17:00:00,"And the most despicable thing is that the Russians in Ukraine are being forced not only to deny their roots, generations of their ancestors but also to believe that Russia is their enemy.",ukraine
4477,2021-07-12 17:00:00,"It would not be an exaggeration to say that the path of forced assimilation, the formation of an ethnically pure Ukrainian state, aggressive towards Russia, is comparable in its consequences to the use of weapons of mass destruction against us.",ukrainian
4477,2021-07-12 17:00:00,"As a result of such a harsh and artificial division of Russians and Ukrainians, the Russian people in all may decrease by hundreds of thousands or even millions.",ukrainian
4477,2021-07-12 17:00:00,Even extensive autonomy of the Ukrainian Orthodox Church while maintaining spiritual unity with the Moscow Patriarchate strongly displeases them.,ukrainian
4477,2021-07-12 17:00:00,I think it is also natural that the representatives of Ukraine over and over again vote against the UN General Assembly resolution condemning the glorification of Nazism.,ukraine
4477,2021-07-12 17:00:00,"Mazepa, who betrayed everyone, Petliura, who paid for Polish patronage with Ukrainian lands, and Bandera, who collaborated with the Nazis, are ranked as national heroes.",ukrainian
4477,2021-07-12 17:00:00,"Everything is being done to erase from the memory of young generations the names of genuine patriots and victors, who have always been the pride of Ukraine.",ukraine
4477,2021-07-12 17:00:00,"For the Ukrainians who fought in the Red Army, in partisan units, the Great Patriotic War was indeed a patriotic war because they were defending their home, their great common Motherland.",ukrainian
4477,2021-07-12 17:00:00,The anti-Russia project has been rejected by millions of Ukrainians.,ukrainian
4477,2021-07-12 17:00:00,"Were they left any other choice after the riots that swept through the cities of Ukraine, after the horror and tragedy of 2 May 2014 in Odessa where Ukrainian neo-Nazis burned people alive making a new Khatyn out of it?",ukraine
4477,2021-07-12 17:00:00,"During official negotiations, especially after being reined in by Western partners, Ukraine's representatives regularly declare their ”full adherence“ to the Minsk agreements, but are in fact guided by a position of ”unacceptability“.",ukraine
4477,2021-07-12 17:00:00,"And secondly, the outcome of both Minsk‑1 and Minsk‑2 which give a real chance to peacefully restore the territorial integrity of Ukraine by coming to an agreement directly with the DPR and LPR with Russia, Germany and France as mediators, contradicts the entire logic of the anti-Russia project.",ukraine
4477,2021-07-12 17:00:00,"First of all, we are facing the creation of a climate of fear in Ukrainian society, aggressive rhetoric, indulging neo-Nazis and militarising the country.",ukrainian
4477,2021-07-12 17:00:00,"Along with that we are witnessing not just complete dependence but direct external control, including the supervision of the Ukrainian authorities, security services and armed forces by foreign advisers, military ”development“ of the territory of Ukraine and deployment of NATO infrastructure.",ukraine
4477,2021-07-12 17:00:00,It is no coincidence that the aforementioned flagrant law on ”indigenous peoples“ was adopted under the cover of large-scale NATO exercises in Ukraine.,ukraine
4477,2021-07-12 17:00:00,This is also a disguise for the takeover of the rest of the Ukrainian economy and the exploitation of its natural resources.,ukrainian
4477,2021-07-12 17:00:00,"From time to time, Ukraine is indeed given financial resources and loans, but under their own conditions and pursuing their own interests, with preferences and benefits for Western companies.",ukraine
4477,2021-07-12 17:00:00,"Apparently, it is assumed that this will have to be done not only by today's generation of Ukrainians but also by their children, grandchildren and probably great-grandchildren.",ukrainian
4477,2021-07-12 17:00:00,"The Western authors of the anti-Russia project set up the Ukrainian political system in such a way that presidents, members of parliament and ministers would change but the attitude of separation from and enmity with Russia would remain.",ukrainian
4477,2021-07-12 17:00:00,And in some ways the situation in Ukraine and around Donbas has even degenerated.,ukraine
4477,2021-07-12 17:00:00,"In the anti-Russia project, there is no place either for a sovereign Ukraine or for the political forces that are trying to defend its real independence.",ukraine
4477,2021-07-12 17:00:00,"Those who talk about reconciliation in Ukrainian society, about dialogue, about finding a way out of the current impasse are labelled as ”pro-Russian“ agents.",ukrainian
4477,2021-07-12 17:00:00,"Again, for many people in Ukraine, the anti-Russia project is simply unacceptable.",ukraine
4477,2021-07-12 17:00:00,"Today, the ”right“ patriot of Ukraine is only the one who hates Russia.",ukraine
4477,2021-07-12 17:00:00,"Moreover, the entire Ukrainian statehood, as we understand it, is proposed to be further built exclusively on this idea.",ukrainian
4477,2021-07-12 17:00:00,"The incumbent authorities in Ukraine like to refer to Western experience, seeing it as a model to follow.",ukraine
4477,2021-07-12 17:00:00,"Incidentally, so do millions of those born in Ukraine who now live in Russia.",ukraine
4477,2021-07-12 17:00:00,Russia is open to dialogue with Ukraine and ready to discuss the most complex issues.,ukraine
4477,2021-07-12 17:00:00,We respect the Ukrainian language and traditions.,ukrainian
4477,2021-07-12 17:00:00,"We respect Ukrainians' desire to see their country free, safe and prosperous.",ukrainian
4477,2021-07-12 17:00:00,I am confident that true sovereignty of Ukraine is possible only in partnership with Russia.,ukraine
4477,2021-07-12 17:00:00,"It is in the hearts and the memory of people living in modern Russia and Ukraine, in the blood ties that unite millions of our families.",ukraine
4477,2021-07-12 17:00:00,And I will say one thing – Russia has never been and will never be ”anti-Ukraine“.,ukraine
4477,2021-07-12 17:00:00,And what Ukraine will be – it is up to its citizens to decide.,ukraine
4479,2021-07-13 22:15:00,"After all, there are many people in Ukraine, millions of people who want to restore relations with Russia.",ukraine
4479,2021-07-13 22:15:00,"Indicatively, the Ukrainian authorities take completely illegal actions that are even outside their competence.",ukrainian
4479,2021-07-13 22:15:00,"In the article I also write that we are a common entity, and so it is intended for all of us, including those who live in modern Russia, those who live in modern Ukraine and the sponsors of the current political leadership of Ukraine.",ukraine
4479,2021-07-13 22:15:00,"There are millions of people like this in Ukraine, too.",ukraine
4479,2021-07-13 22:15:00,"This does not imply our intersecting paths but, rather, interdependent and interwoven destinies of millions of people living in contemporary Ukraine and contemporary Russia.",ukraine
4479,2021-07-13 22:15:00,"As to whom all this is addressed to, and what I had in mind when I was talking about what we have just mentioned, I would just like to note one aspect: People living in Ukraine are unlikely to look calmly at incumbent rulers who gain power under certain slogans and who later change their colour just like chameleons and defend entirely different positions.",ukraine
4479,2021-07-13 22:15:00,"As a rule, they defend the interests of their superiors and those financing their stay in power, rather than the interests of the Ukrainian people.",ukrainian
4479,2021-07-13 22:15:00,When I say “they” I mean the political leadership of today’s Ukraine.,ukraine
4479,2021-07-13 22:15:00,"Russia, Gazprom, we signed a five-year contract to deliver a certain amount of Russian natural gas to our consumers in Europe via Ukraine.",ukraine
4479,2021-07-13 22:15:00,The Normandy format and other similar formats are political platforms for discussing the situation in southeastern Ukraine.,ukraine
4479,2021-07-13 22:15:00,They have nothing to do with commercial projects like Nord Stream or Nord Stream 2 or the transit of our gas through the territory of Ukraine.,ukraine
4479,2021-07-13 22:15:00,"Here is what I mean: it does not matter to us how a neighbouring state – in this case, Ukraine – will shape its foreign policy and its roadmap.",ukraine
4479,2021-07-13 22:15:00,"After all, it is not Ukraine’s doing.",ukraine
4479,2021-07-13 22:15:00,It is happening on Ukrainian territory and people are being used.,ukrainian
4507,2021-08-20 18:00:00,"Among other international topics, we had a detailed discussion on promoting a settlement in southeastern Ukraine.",ukraine
4507,2021-08-20 18:00:00,"As you know, Ms Merkel has done a lot to bring about a resolution to Ukraine’s internal crisis.",ukraine
4507,2021-08-20 18:00:00,Another matter of concern is that Ukraine has adopted a number of laws and regulations that essentially contradict the Minsk agreements.,ukraine
4507,2021-08-20 18:00:00,"In this connection, we ask Ms Federal Chancellor once again to exercise her influence over Ukraine, including during her upcoming visit to Kiev, to see that Ukraine honours its obligations.",ukraine
4507,2021-08-20 18:00:00,"In this context, we talked about the document concluded between the United States and the Federal Republic of Germany, and Mr President and I emphasised that Georg Graf Waldersee would act as a highly experienced negotiator with regard to gas transit through Ukraine beyond 2024.",ukraine
4507,2021-08-20 18:00:00,We also discussed developments in Ukraine.,ukraine
4507,2021-08-20 18:00:00,"Unfortunately, Ukrainian service personnel are dying on the line of contact.",ukrainian
4507,2021-08-20 18:00:00,"The last meeting was in December 2019, in Paris, and the goals we set back then were achieved both by the separatists in the Donetsk and Lugansk regions, and by Ukraine.",ukraine
4507,2021-08-20 18:00:00,"I pointed out that I am ready to make further progress on this matter in the interest of the people of Ukraine, so that everyone can live in peace in Ukraine.",ukraine
4507,2021-08-20 18:00:00,"For us, the annexation of Crimea constitutes a violation of Ukraine’s territorial integrity, we will insist on this point, and I will continue supporting Ukraine’s territorial integrity.",ukraine
4507,2021-08-20 18:00:00,"We are concerned that during the official talks and in their contacts with the media, the Ukrainian side says one thing, but inside the country it says something very different.",ukrainian
4507,2021-08-20 18:00:00,"Today, I informed the Federal Chancellor that another draft law has been submitted by the Ukrainian government.",ukrainian
4507,2021-08-20 18:00:00,"If this law is adopted – please read it, it is not a classified document, it is probably available online – it means that Ukraine will, in fact, withdraw from the Minsk process unilaterally.",ukraine
4507,2021-08-20 18:00:00,This will mean Ukraine’s de facto withdrawal from these agreements.,ukraine
4507,2021-08-20 18:00:00,"I hope that during her visit, the Federal Chancellor will use some of her influence and exert some pressure on the Ukrainian authorities, and that this law will not be adopted.",ukrainian
4507,2021-08-20 18:00:00,But the Federal Chancellor has always raised the issue of continuing transit across Ukrainian territory even after the expiry of the transit contract.,ukrainian
4507,2021-08-20 18:00:00,"It is 2,000 kilometres shorter than the Ukrainian transit route.",ukrainian
4507,2021-08-20 18:00:00,And it is much cheaper than transit across Ukraine.,ukraine
4507,2021-08-20 18:00:00,"However, we stand ready, and I’ll say it again, I have already said it publicly before and I want to make a point of it now, that we stand ready to transit gas across Ukraine beyond 2024.",ukraine
4519,2021-09-01 11:40:00,"It was done by Russians, Ukrainians and Belarusians.",ukrainian
4519,2021-09-01 11:40:00,I wrote an article about the unity of Russians and Ukrainians.,ukrainian
4519,2021-09-01 11:40:00,"It was not accidental that I mentioned that Ukrainians, Russians and Belarusians were developing these territories.",ukrainian
4519,2021-09-01 11:40:00,There are lots of people who were originally from the territory that is called Ukraine today.,ukraine
4526,2021-09-03 12:35:00,"I fully expect it because I think that the current situation is absolutely abnormal and unnatural, and sooner or later – and preferably sooner, the sooner the better – we will fully restore our relations with Ukraine.",ukraine
4526,2021-09-03 12:35:00,It depends not on Russia but on the Ukrainian people and the voters in Ukraine.,ukraine
4526,2021-09-03 12:35:00,"In reality, this is not the first generation of Ukrainian politicians that has come to power with slogans of restoring relations with Russia and resolving all the issues that accumulated over the previous years and later shamelessly deceived their voters and radically reoriented their actual policy.",ukrainian
4526,2021-09-03 12:35:00,"It looks like newly elected leaders, after they enter high office, begin to fear that part of Ukrainian society and do everything to satisfy their ambitions.",ukrainian
4526,2021-09-03 12:35:00,The results of this we can see in the economic and social conditions in Ukraine.,ukraine
4542,2021-09-13 12:25:00,"His bright Paralympic victories began back in 2004, in Athens, where he was on the Ukrainian team.",ukrainian
4571,2021-10-06 15:00:00,I have to say that there has been all kinds of speculation on Ukraine’s gas transit system and deliveries through this country.,ukraine
4571,2021-10-06 15:00:00,I would like to reiterate that under the contract we have to pump 40 billion cubic metres of gas through Ukraine’s gas transit system per year.,ukraine
4571,2021-10-06 15:00:00,"In the first nine months of 2021, Gazprom increased its supplies, or should I say transit volumes through Ukraine, by more than eight percent.",ukraine
4571,2021-10-06 15:00:00,We have every right to believe that we will exceed our contractual obligations in terms of gas transit through Ukraine.,ukraine
4571,2021-10-06 15:00:00,"Increasing gas supplies through Ukraine’s gas transport system is possible, but this would generate losses for Gazprom.",ukraine
4571,2021-10-06 15:00:00,"As I have already said, Gazprom saves about $3 billion per year on its new pipelines because it uses the latest pumping equipment and new pipes, so pressure can be higher, which is impossible for Ukraine’s gas transport system.",ukraine
4571,2021-10-06 15:00:00,"You see, Gazprom believes that it would be economically more expedient, more profitable for it to pay the fine imposed by Ukraine in order to be able to increase the gas flow volume via the new systems for the reasons I have mentioned: the pressure in the [new] pipe is higher, the CO2 emissions are lower, and the overall costs are lower by around $3 billion per year.",ukraine
4571,2021-10-06 15:00:00,"We must fully comply with the contractual obligations regarding the transit of our gas via Ukraine, through the Ukrainian gas transit system.",ukraine
4571,2021-10-06 15:00:00,"First of all, nobody, including Ukraine, should be placed in a difficult situation despite all the factors at play in the Russian-Ukrainian relations today.",ukraine
4571,2021-10-06 15:00:00,I would like to ask you as Energy Minister to personally monitor these issues and to see to it that Gazprom complies with all its contractual obligations regarding the transit of Russian gas to Europe across Ukraine.,ukraine
4581,2021-10-13 16:40:00,We have even increased supplies through the Ukrainian gas transportation system.,ukrainian
4581,2021-10-13 16:40:00,"This year’s increase of supplies through the Ukrainian gas transportation system, in excess of our contractual obligations for transit, will be approximately 10 percent.",ukrainian
4581,2021-10-13 16:40:00,Everyone is hinting we should increase supplies even more via Ukraine.,ukraine
4581,2021-10-13 16:40:00,But it is dangerous because the GTS has not been repaired for decades in Ukraine.,ukraine
4581,2021-10-13 16:40:00,"Part of the energy resources, some of the gas is stored in Ukraine’s underground storage facilities.",ukraine
4581,2021-10-13 16:40:00,"I may not have the exact figures, since we do not have the precise data, but about 18 billion cubic metres of gas, maybe a little bit more, were pumped into Ukraine’s underground storage facilities.",ukraine
4581,2021-10-13 16:40:00,"A substantial portion of this volume belongs not to Ukrainian operators, but to European ones, to private entities, etc.",ukrainian
4581,2021-10-13 16:40:00,"We know, and our Western partners know what is going on in Ukraine’s energy sector today.",ukraine
4581,2021-10-13 16:40:00,Why has the energy crisis started with Ukraine in 2008?,ukraine
4581,2021-10-13 16:40:00,"Today, there are irresponsible politicians in Ukraine who are calling for this gas to be nationalised, I mean the gas in Ukraine’s underground storage facilities that does not belong to Ukraine.",ukraine
4581,2021-10-13 16:40:00,"We see private operators, including foreign ones, starting to pump out gas from Ukraine’s underground storage facilities.",ukraine
4581,2021-10-13 16:40:00,"They said that it was economically unprofitable and politically motivated, and that Russia will only lose from this, but it is building Nord Stream 1, Nord Stream 2, TurkStream, etc., in order to bypass Ukraine, purely out of political considerations.",ukraine
4581,2021-10-13 16:40:00,"First, the Gas Transmission System of Ukraine was built under the assumption that only one territory of the Russian Federation, namely, the Urengoy field, produced gas.",ukraine
4581,2021-10-13 16:40:00,"This route is 2,000 km shorter than the Ukrainian route; therefore, it links our main consumers in Europe more quickly and is cheaper.",ukrainian
4581,2021-10-13 16:40:00,"What I wanted to say is that for Nord Stream 1 and especially Nord Stream 2, CO2 emissions are 5.6 times lower compared to Ukraine’s gas transportation system.",ukraine
4581,2021-10-13 16:40:00,I have already told you that the degree of wear and tear within Ukraine’s gas transportation system stands in the range of 80 to 85 percent.,ukraine
4581,2021-10-13 16:40:00,"This applies to us, to European consumers, and to the Ukrainian operators.",ukrainian
4581,2021-10-13 16:40:00,"But if Europe wants to move away from carbon fuel, including giving up on gas in the future, how can we undertake to increase transit through Ukraine, if Europe wants to stop buying our gas?",ukraine
4581,2021-10-13 16:40:00,"This way we will know how much we can deliver along the northern route, how much will go into TurkStream, and how much will still go through Ukraine, and if we can increase this volume.",ukraine
4581,2021-10-13 16:40:00,"When Europe tells us, and everyone else, that we are scaling down the carbon footprint and moving away from carbon, but after 2024 you will have to pump gas through Ukraine for who knows for how long, maybe 100 years, how does that make sense?",ukraine
4581,2021-10-13 16:40:00,"The situation in Ukraine is the same and gas prices for households have already reached $281 per 1,000 cubic metres at a time where average income is $230 in dollar terms.",ukraine
4581,2021-10-13 16:40:00,"A number of regions in Ukraine have already refused to conclude energy contracts, because they do not have the money to pay for it.",ukraine
4593,2021-10-21 21:25:00,"On the one hand, it seems to lie on the surface: the easiest thing is to say that the Ukrainian people must make a decision themselves, and form the bodies of power and administration that would meet their needs and expectations.",ukrainian
4593,2021-10-21 21:25:00,Was it his open political position about stabilising Ukraine’s internal affairs and building relations with its neighbours because those relations are extremely important for Ukraine itself?,ukraine
4593,2021-10-21 21:25:00,One gets the impression that the Ukrainian people are not allowed and will not be allowed to legally form the bodies of power that would uphold their interests.,ukrainian
4593,2021-10-21 21:25:00,"Because that silent majority voted for them in the hope that they would fulfil their campaign promises, but the loud and aggressive nationalist minority suppressed all freedom in decision-making that the Ukrainian people expected, and they, in fact, are running the country.",ukrainian
4593,2021-10-21 21:25:00,We will wait and see what happens in Ukraine’s political affairs in the near future.,ukraine
4593,2021-10-21 21:25:00,"The Minister of Defence arrives, who, in fact, opens the doors for Ukraine to NATO.",ukraine
4593,2021-10-21 21:25:00,About the bases – I know about the corresponding clauses in the Ukrainian constitution.,ukrainian
4593,2021-10-21 21:25:00,"Unfortunately, the same applies to Ukraine’s gas transit system.",ukraine
4593,2021-10-21 21:25:00,"Emissions from Nord Stream 2 are 5.6 times lower compared to Ukrainian gas transits, because the system there is old and has been in use since the Soviet times.",ukrainian
4593,2021-10-21 21:25:00,Environmental activists should have said: “Immediately close down the Ukrainian gas transit!”,ukrainian
4593,2021-10-21 21:25:00,"But no, it is the opposite: “Go ahead and increase supplies through Ukraine.”",ukraine
4620,2021-11-13 11:15:00,"However, we already have experience with Ukraine doing similar things.",ukraine
4620,2021-11-13 11:15:00,It came to the point that Ukraine blocked our gas bound for European consumers.,ukraine
4620,2021-11-13 11:15:00,"Second, regarding Ukraine.",ukraine
4620,2021-11-13 11:15:00,"Meanwhile, Ukrainian officials say outright: we used them and will continue to use them further.",ukrainian
4626,2021-11-18 16:50:00,"Of course, Ukraine’s internal crisis is among the most pressing and sensitive issues for us, which has so far remained unresolved.",ukraine
4626,2021-11-18 16:50:00,"Demonstratively, Ukraine has failed to fulfil its obligations under the Minsk Package of Measures, as well as the Normandy format agreements.",ukraine
4626,2021-11-18 16:50:00,"Nonetheless, it is important to energetically continue the mediation efforts in the Contact Group and the Normandy format, since there are no other international mechanisms to promote an internal Ukrainian settlement, and there is no alternative to implementing the Minsk agreements in full.",ukrainian
4626,2021-11-18 16:50:00,"I remember well how in 2014, when the Polish government, trying to stop the use of similar equipment by law enforcement forces in Ukraine – [Viktor] Yanukovych was President then – how they said it was unacceptable to use such means against the civilian population.",ukraine
4643,2021-11-30 16:00:00,"Regarding the potential deployment of Russian troops in Ukraine, the rumour first appeared in early 2021, when we held the Zapad 2021 military exercises, but, as we know, nothing happened.",ukraine
4643,2021-11-30 16:00:00,You have asked about Ukraine and where the red lines run.,ukraine
4643,2021-11-30 16:00:00,"If the enlargement, the infrastructure continues to be enlarged – I have said this publicly, but you are businesspeople and may not have the time to follow this, I will repeat this once again that the issue concerns the possible deployment in the territory of Ukraine of strike systems with the flight time of 7–10 minutes to Moscow, or 5 minutes in the case of hypersonic systems.",ukraine
4658,2021-12-08 17:10:00,I am also concerned about the exacerbation of tensions in Ukraine and still hope that there will be no serious clashes.,ukraine
4658,2021-12-08 17:10:00,"Indeed, we discussed regional issues, the conflict in southeastern Ukraine and one more issue that is related to this situation and is very sensitive for us – we touched on it too – namely, the eastward expansion of NATO, including by way of Ukraine joining it.",ukraine
4658,2021-12-08 17:10:00,"We are bound to be concerned over the prospect of Ukraine’s potential accession to NATO because this will be followed by the deployment of corresponding troop contingents, bases and weapons that threaten us.",ukraine
4658,2021-12-08 17:10:00,We have every reason to believe that the same will happen in Ukraine if NATO accepts it.,ukraine
4661,2021-12-09 19:25:00,"Mr Vyshinsky also mentioned Russophobia citing the Baltic states, Ukraine and the United States as examples.",ukraine
4674,2021-12-21 14:30:00,"If this infrastructure continues to move forward, and if US and NATO missile systems are deployed in Ukraine, their flight time to Moscow will be only 7–10 minutes, or even five minutes for hypersonic systems.",ukraine
4674,2021-12-21 14:30:00,"However, what they are doing, or trying or planning to do in Ukraine, is not happening thousands of kilometres away from our national border.",ukraine
4674,2021-12-21 14:30:00,"They will supply hypersonic weapons to Ukraine and then use them as cover – that does not mean that they will start using them tomorrow, because we already have Tsircon and they do not – to arm extremists from a neighbouring state and incite them against certain regions of the Russian Federation, such as Crimea, when they think circumstances are favourable.",ukraine
4678,2021-12-23 16:10:00,"Before that, even though the Soviet Union had ceased to exist and part of historically Russian territories with a historically Russian population, primarily in Ukraine, had found themselves living outside Russia, we accepted that as a fact of life and felt more or less comfortable about it.",ukraine
4678,2021-12-23 16:10:00,"Timoshenko, who indicated, like the current Ukrainian leadership, their absolutely pro-Western position.",ukrainian
4678,2021-12-23 16:10:00,"Obviously, Ukrainian citizens were rightfully indignant and displeased at what was happening in the country.",ukrainian
4678,2021-12-23 16:10:00,"All right, the Ukrainian authorities twice attempted to resolve the Donbass problem by force although we persuaded them not to do this.",ukrainian
4678,2021-12-23 16:10:00,Hence the disputes in Ukraine’s relations with these countries.,ukraine
4678,2021-12-23 16:10:00,But we are trying to avoid talking about the creation of Ukraine as well.,ukraine
4678,2021-12-23 16:10:00,"It is you who have come to our border, and now you say that Ukraine will become a member of NATO as well.",ukraine
4678,2021-12-23 16:10:00,Now some Western operators are storing their gas in Ukraine’s underground facilities.,ukraine
4678,2021-12-23 16:10:00,There is a connecting pipe that connects the Polish pipeline system with the Ukrainian system.,ukrainian
4678,2021-12-23 16:10:00,I have every reason to believe that this gas is eventually supplied to Ukraine.,ukraine
4678,2021-12-23 16:10:00,"Instead of supplying gas to Poland and then to Ukraine in an effort to help someone tide over, it would be better to continue supplies to Europe, Germany, for instance, and to reduce the spot price, because the more product on the market, the lower the price.",ukraine
4678,2021-12-23 16:10:00,"Speaking about those who may be spitting at the screen while watching this or any other event, there will always be people to spit at the screen, whether it is showing today’s event or what is happening in Ukraine: horrible poverty and the prospect of a harsh winter.",ukraine
4678,2021-12-23 16:10:00,You should ask the political leaders of Ukraine how they bring themselves to issue orders to fire on Donbass every single day.,ukraine
4678,2021-12-23 16:10:00,Ask them why they did that and how they brought themselves to issue orders to shoot at their own citizens since they consider Donbass residents Ukrainian citizens?,ukrainian
4678,2021-12-23 16:10:00,"As for the future, the Minsk agreements state that the Ukrainian Constitution must be amended to grant these regions autonomy, to hold elections and grant amnesty.",ukrainian
4678,2021-12-23 16:10:00,"Because instead of responding to the call for peace in Ukrainian society, which Zelensky exploited to come to power, he chose not to keep his promises, having fallen, like previous leaders, under the influence of radical elements that are called “natsi’ in Ukraine.",ukraine
4678,2021-12-23 16:10:00,"We want to build friendly relations with Ukraine, moreover, we want to achieve this at any cost and will go to practically any lengths.",ukraine
4678,2021-12-23 16:10:00,"Extrajudicial executions, sanctions against Ukrainian nationals in violation of Ukrainian law and Constitution, or simply killings in the street.",ukrainian
4678,2021-12-23 16:10:00,"Yes, I have already said that he suggested appointing official representatives for discussing strategic stability issues including our concerns over the growing threat from Ukraine.",ukraine
4687,2021-12-29 18:15:00,"Even in Ukraine, this should shift prices downward, because they buy a significant amount of Russia-produced gas at European market prices, which are fairly high – $1,000 or more, $1,000 per 1,000 cubic metres.",ukraine
4687,2021-12-29 18:15:00,"This will immediately influence the prices in a country like Ukraine, which, for political reasons, unfortunately, refuses to buy gas directly from Russia and has to pay such a high price because of this.",ukraine
4687,2021-12-29 18:15:00,"But if the Nord Stream begins operation, it will also have a positive effect on prices for a country like Ukraine.",ukraine
4711,2022-02-01 20:05:00,"Naturally, we discussed the resolution of the Ukrainian conflict and the overall situation in Ukraine, including in the sphere of human rights, the violation of human rights having become systemic there.",ukraine
4711,2022-02-01 20:05:00,Now they say Ukraine is the next step.,ukraine
4711,2022-02-01 20:05:00,"It is written into Ukraine’s doctrines that it wants to take Crimea back, by force if necessary.",ukraine
4711,2022-02-01 20:05:00,This is not what Ukrainian officials say in public.,ukrainian
4711,2022-02-01 20:05:00,Suppose Ukraine is a NATO member.,ukraine
4711,2022-02-01 20:05:00,Imagine that Ukraine is a NATO country and starts these military operations.,ukraine
4711,2022-02-01 20:05:00,"On the one hand, we hear statements from Ukraine that it wants to implement them, while we are constantly accused of not implementing the Minsk agreements.",ukraine
4711,2022-02-01 20:05:00,"On the other hand, we hear public statements to the effect that Ukraine will collapse if it carries out these agreements.",ukraine
4711,2022-02-01 20:05:00,"We agree, but I still believe the United States is not that concerned about Ukraine’s security, though they may think about it on the sidelines.",ukraine
4711,2022-02-01 20:05:00,"In this sense, Ukraine is simply a tool to reach this goal.",ukraine
