,date,llm_nato,llm_nato_topic,regex_nato
7742,2019-03-03 09:00:00,NO,NO,NO
7743,2019-03-04 13:45:00,NO,NO,NO
7744,2019-03-05 14:05:00,NO,NO,NO
7745,2019-03-06 14:10:00,YES,YES,YES
7746,2019-03-06 16:15:00,NO,NO,NO
7747,2019-03-06 18:20:00,NO,NO,NO
7748,2019-03-08 09:00:00,NO,NO,NO
7749,2019-03-11 13:40:00,NO,NO,NO
7750,2019-03-12 13:30:00,NO,NO,NO
7751,2019-03-12 19:10:00,NO,NO,NO
7752,2019-03-14 14:40:00,YES,NO,NO
7753,2019-03-15 13:30:00,NO,NO,NO
7754,2019-03-18 14:45:00,NO,NO,NO
7755,2019-03-18 16:45:00,YES,YES,NO
7756,2019-03-18 19:00:00,NO,NO,NO
7757,2019-03-18 19:30:00,NO,NO,NO
7758,2019-03-19 14:15:00,NO,YES,NO
7759,2019-03-19 18:00:00,NO,NO,NO
7760,2019-03-19 18:15:00,NO,NO,NO
7761,2019-03-19 20:35:00,NO,NO,NO
7762,2019-03-20 11:45:00,NO,NO,NO
7763,2019-03-20 12:50:00,NO,NO,NO
7764,2019-03-20 15:20:00,NO,NO,NO
7765,2019-03-22 13:40:00,NO,NO,NO
7766,2019-03-25 13:30:00,NO,NO,NO
7767,2019-03-26 16:20:00,YES,NO,NO
7768,2019-03-26 18:30:00,NO,NO,NO
7769,2019-03-27 09:00:00,NO,NO,NO
7770,2019-03-27 17:00:00,YES,YES,NO
7771,2019-03-28 09:45:00,NO,NO,NO
7772,2019-03-28 11:00:00,NO,YES,NO
7773,2019-03-28 11:45:00,YES,YES,NO
7774,2019-03-28 15:30:00,NO,YES,NO
7775,2019-03-29 14:05:00,NO,NO,NO
7776,2019-04-01 14:15:00,NO,NO,NO
7777,2019-04-02 13:45:00,NO,NO,NO
7778,2019-04-03 14:15:00,NO,NO,NO
7779,2019-04-03 15:30:00,NO,NO,NO
7780,2019-04-03 18:00:00,NO,YES,NO
7781,2019-04-04 12:15:00,NO,YES,NO
7782,2019-04-04 14:00:00,NO,NO,NO
7783,2019-04-04 15:30:00,YES,NO,NO
7784,2019-04-08 16:00:00,YES,NO,NO
7785,2019-04-08 16:45:00,YES,YES,NO
7786,2019-04-08 17:45:00,NO,YES,NO
7787,2019-04-08 19:45:00,YES,YES,NO
7788,2019-04-09 13:20:00,NO,NO,NO
7789,2019-04-09 16:50:00,YES,YES,YES
7790,2019-04-09 17:50:00,NO,YES,NO
7791,2019-04-09 18:15:00,NO,NO,NO
7792,2019-04-10 14:00:00,YES,NO,NO
7793,2019-04-11 14:30:00,NO,YES,NO
7794,2019-04-11 15:45:00,NO,NO,NO
7795,2019-04-12 17:10:00,NO,NO,NO
7796,2019-04-12 19:30:00,NO,NO,NO
7797,2019-04-15 14:00:00,NO,NO,NO
7798,2019-04-16 13:40:00,YES,YES,NO
7799,2019-04-16 16:45:00,NO,NO,NO
7800,2019-04-17 16:00:00,NO,NO,NO
7801,2019-04-17 16:15:00,NO,NO,NO
7802,2019-04-17 17:30:00,NO,NO,NO
7803,2019-04-18 12:15:00,NO,NO,NO
7804,2019-04-18 14:30:00,YES,NO,NO
7805,2019-04-18 17:15:00,YES,YES,NO
7806,2019-04-19 13:45:00,NO,NO,NO
7807,2019-04-23 14:40:00,YES,NO,NO
7808,2019-04-23 18:20:00,NO,NO,NO
7809,2019-04-23 18:50:00,NO,NO,NO
7810,2019-04-24 15:30:00,NO,NO,NO
7811,2019-04-24 17:00:00,NO,NO,NO
7812,2019-04-25 01:00:00,NO,YES,NO
7813,2019-04-25 02:30:00,NO,NO,NO
7814,2019-04-25 07:10:00,NO,NO,NO
7815,2019-04-25 09:10:00,NO,NO,NO
7816,2019-04-25 12:00:00,NO,NO,NO
7817,2019-04-25 12:45:00,YES,YES,NO
7818,2019-04-26 06:30:00,YES,YES,NO
7819,2019-04-26 07:45:00,NO,NO,NO
7820,2019-04-26 09:30:00,NO,NO,NO
7821,2019-04-26 10:45:00,NO,NO,NO
7822,2019-04-26 11:45:00,NO,NO,NO
7823,2019-04-26 12:30:00,NO,NO,NO
7824,2019-04-26 13:45:00,YES,YES,NO
7825,2019-04-26 14:40:00,NO,NO,NO
7826,2019-04-27 09:00:00,YES,YES,NO
7827,2019-04-27 11:50:00,YES,YES,NO
7828,2019-04-29 14:10:00,NO,NO,NO
7829,2019-04-29 14:20:00,NO,NO,NO
7830,2019-04-29 15:15:00,NO,NO,NO
7831,2019-04-30 16:05:00,NO,NO,NO
7832,2019-04-30 17:10:00,NO,NO,NO
7833,2019-05-06 17:05:00,NO,NO,NO
7834,2019-05-07 14:10:00,NO,NO,NO
7835,2019-05-08 17:00:00,YES,NO,NO
7836,2019-05-09 11:00:00,YES,YES,NO
7837,2019-05-09 12:30:00,NO,NO,NO
7838,2019-05-10 19:15:00,NO,NO,NO
7839,2019-05-13 17:40:00,NO,NO,NO
7840,2019-05-13 20:00:00,NO,NO,NO
7841,2019-05-13 21:15:00,YES,YES,NO
7842,2019-05-14 18:00:00,NO,YES,NO
7843,2019-05-14 21:30:00,NO,NO,NO
7844,2019-05-15 16:30:00,NO,NO,NO
7845,2019-05-15 16:45:00,YES,YES,NO
7846,2019-05-15 18:40:00,NO,NO,NO
7847,2019-05-15 19:15:00,NO,NO,NO
7848,2019-05-16 17:20:00,NO,NO,NO
7849,2019-05-16 20:00:00,NO,NO,NO
7850,2019-05-17 14:30:00,NO,NO,NO
7851,2019-05-17 19:45:00,NO,NO,NO
7852,2019-05-20 14:15:00,NO,NO,NO
7853,2019-05-21 12:30:00,NO,NO,NO
7854,2019-05-22 15:00:00,NO,NO,NO
7855,2019-05-22 18:00:00,NO,NO,NO
7856,2019-05-23 14:40:00,NO,NO,NO
7857,2019-05-23 15:10:00,NO,NO,NO
7858,2019-05-23 16:30:00,NO,NO,NO
7859,2019-05-23 18:45:00,NO,NO,NO
7860,2019-05-24 14:20:00,NO,NO,NO
7861,2019-05-27 13:50:00,NO,NO,NO
7862,2019-05-28 09:00:00,NO,NO,NO
7863,2019-05-28 18:45:00,NO,NO,NO
7864,2019-05-29 11:25:00,NO,NO,NO
7865,2019-05-30 15:30:00,NO,NO,NO
7866,2019-05-30 19:10:00,NO,NO,NO
7867,2019-06-03 14:25:00,NO,NO,NO
7868,2019-06-04 14:30:00,NO,NO,NO
7869,2019-06-04 19:20:00,NO,NO,NO
7870,2019-06-05 14:45:00,NO,NO,NO
7871,2019-06-05 16:15:00,NO,NO,NO
7872,2019-06-05 18:15:00,YES,YES,NO
7873,2019-06-05 21:30:00,NO,NO,NO
7874,2019-06-06 15:45:00,YES,YES,NO
7875,2019-06-06 16:00:00,YES,YES,YES
7876,2019-06-06 17:10:00,NO,NO,NO
7877,2019-06-06 18:00:00,NO,NO,NO
7878,2019-06-06 18:45:00,YES,YES,NO
7879,2019-06-06 20:30:00,NO,NO,NO
7880,2019-06-07 14:00:00,YES,YES,NO
7881,2019-06-07 17:50:00,YES,YES,NO
7882,2019-06-07 18:30:00,NO,NO,NO
7883,2019-06-07 21:00:00,NO,NO,NO
7884,2019-06-10 14:30:00,NO,NO,NO
7885,2019-06-11 14:50:00,NO,NO,NO
7886,2019-06-12 13:20:00,NO,NO,NO
7887,2019-06-12 14:30:00,NO,NO,NO
7888,2019-06-13 07:00:00,NO,YES,NO
7889,2019-06-13 15:20:00,NO,NO,NO
7890,2019-06-13 16:00:00,NO,NO,NO
7891,2019-06-14 10:30:00,YES,NO,NO
7892,2019-06-14 14:15:00,NO,NO,NO
7893,2019-06-14 14:45:00,NO,NO,NO
7894,2019-06-15 11:00:00,YES,YES,NO
7895,2019-06-15 11:15:00,YES,NO,NO
7896,2019-06-20 16:20:00,YES,YES,NO
7897,2019-06-20 17:20:00,YES,NO,NO
7898,2019-06-24 14:20:00,YES,NO,NO
7899,2019-06-26 15:30:00,NO,NO,NO
7900,2019-06-26 20:20:00,NO,NO,NO
7901,2019-06-27 13:30:00,NO,NO,NO
7902,2019-06-27 22:00:00,YES,YES,YES
7903,2019-06-28 06:00:00,NO,NO,NO
7904,2019-06-28 11:00:00,NO,NO,NO
7905,2019-06-28 17:30:00,YES,YES,NO
7906,2019-06-28 19:10:00,NO,NO,NO
7907,2019-06-29 05:20:00,NO,NO,NO
7908,2019-06-29 09:45:00,NO,NO,NO
7909,2019-06-29 10:10:00,NO,NO,NO
7910,2019-06-29 10:50:00,YES,YES,NO
7911,2019-06-29 12:40:00,NO,NO,NO
7912,2019-06-29 13:00:00,NO,NO,NO
7913,2019-06-29 14:00:00,YES,YES,NO
7914,2019-06-29 23:30:00,NO,NO,NO
7915,2019-06-30 16:40:00,NO,NO,NO
7916,2019-07-01 14:05:00,NO,NO,NO
7917,2019-07-02 13:30:00,NO,NO,NO
7918,2019-07-02 20:40:00,NO,NO,NO
7919,2019-07-03 13:25:00,YES,YES,NO
7920,2019-07-03 15:20:00,NO,NO,NO
7921,2019-07-03 15:25:00,YES,YES,NO
7922,2019-07-03 16:25:00,NO,NO,NO
7923,2019-07-03 20:00:00,NO,NO,NO
7924,2019-07-04 06:00:00,YES,YES,NO
7925,2019-07-04 09:30:00,NO,NO,NO
7926,2019-07-04 20:40:00,YES,YES,YES
7927,2019-07-04 23:20:00,NO,NO,NO
7928,2019-07-07 12:30:00,NO,NO,NO
7929,2019-07-09 15:25:00,YES,NO,NO
7930,2019-07-09 16:30:00,NO,NO,NO
7931,2019-07-09 17:50:00,NO,NO,NO
7932,2019-07-10 14:00:00,YES,NO,NO
7933,2019-07-10 15:30:00,NO,NO,NO
7934,2019-07-11 15:45:00,NO,NO,NO
7935,2019-07-11 16:00:00,NO,NO,NO
7936,2019-07-11 16:45:00,NO,NO,NO
7937,2019-07-18 14:15:00,NO,NO,NO
7938,2019-07-18 15:50:00,YES,YES,NO
7939,2019-07-18 16:30:00,NO,NO,NO
7940,2019-07-18 18:00:00,NO,NO,NO
7941,2019-07-19 14:45:00,NO,NO,NO
7942,2019-07-19 20:30:00,NO,NO,NO
7943,2019-07-19 21:45:00,NO,NO,NO
7944,2019-07-19 22:00:00,YES,YES,NO
7945,2019-07-22 14:00:00,NO,NO,NO
7946,2019-07-23 13:50:00,NO,NO,NO
7947,2019-07-24 16:15:00,NO,NO,NO
7948,2019-07-24 19:20:00,NO,NO,NO
7949,2019-07-24 20:20:00,NO,NO,NO
7950,2019-07-25 09:00:00,NO,NO,NO
7951,2019-07-25 15:20:00,NO,NO,NO
7952,2019-07-26 12:00:00,NO,NO,NO
7953,2019-07-27 16:00:00,NO,NO,NO
7954,2019-07-28 12:10:00,NO,NO,NO
7955,2019-07-28 13:15:00,NO,NO,NO
7956,2019-07-29 14:00:00,NO,NO,NO
7957,2019-07-30 13:50:00,NO,NO,NO
7958,2019-08-01 14:10:00,NO,NO,NO
7959,2019-08-03 11:00:00,NO,NO,NO
7960,2019-08-06 15:20:00,NO,NO,NO
7961,2019-08-06 18:35:00,NO,NO,NO
7962,2019-08-06 20:25:00,NO,NO,NO
7963,2019-08-07 14:30:00,NO,NO,NO
7964,2019-08-08 13:10:00,NO,NO,NO
7965,2019-08-08 14:50:00,NO,NO,NO
7966,2019-08-09 14:20:00,NO,NO,NO
7967,2019-08-10 18:35:00,NO,NO,NO
7968,2019-08-13 20:00:00,NO,NO,NO
7969,2019-08-14 14:20:00,NO,NO,NO
7970,2019-08-16 16:00:00,NO,NO,NO
7971,2019-08-19 18:30:00,YES,YES,NO
7972,2019-08-20 17:00:00,YES,NO,NO
7973,2019-08-21 17:30:00,NO,NO,NO
7974,2019-08-21 18:30:00,YES,YES,NO
7975,2019-08-22 13:50:00,NO,NO,NO
7976,2019-08-22 15:40:00,NO,NO,NO
7977,2019-08-23 12:30:00,YES,YES,NO
7978,2019-08-23 22:20:00,NO,NO,NO
7979,2019-08-26 13:15:00,NO,NO,NO
7980,2019-08-26 14:35:00,NO,NO,NO
7981,2019-08-27 15:20:00,NO,NO,NO
7982,2019-08-27 15:30:00,NO,NO,NO
7983,2019-08-27 16:30:00,NO,NO,NO
7984,2019-08-27 18:00:00,YES,YES,NO
7985,2019-08-27 22:20:00,NO,NO,NO
7986,2019-08-27 22:40:00,NO,NO,NO
7987,2019-08-27 23:50:00,NO,NO,NO
7988,2019-08-29 14:05:00,NO,NO,NO
7989,2019-08-31 19:30:00,NO,NO,NO
7990,2019-09-02 03:00:00,NO,NO,NO
7991,2019-09-02 13:30:00,NO,NO,NO
7992,2019-09-02 14:00:00,NO,NO,NO
7993,2019-09-03 09:30:00,NO,NO,NO
7994,2019-09-03 10:45:00,YES,YES,NO
7995,2019-09-03 12:00:00,NO,NO,NO
7996,2019-09-03 12:25:00,NO,NO,NO
7997,2019-09-03 14:45:00,NO,NO,NO
7998,2019-09-04 10:20:00,NO,NO,NO
7999,2019-09-04 12:10:00,YES,YES,NO
8000,2019-09-04 13:50:00,YES,YES,NO
8001,2019-09-05 05:45:00,NO,NO,NO
8002,2019-09-05 06:40:00,NO,NO,NO
8003,2019-09-05 09:15:00,NO,YES,NO
8004,2019-09-05 13:20:00,YES,YES,NO
8005,2019-09-05 14:00:00,NO,NO,NO
8006,2019-09-05 15:50:00,NO,NO,NO
8007,2019-09-06 08:50:00,NO,NO,NO
8008,2019-09-06 15:40:00,NO,NO,NO
8009,2019-09-07 14:20:00,NO,NO,NO
8010,2019-09-07 17:50:00,NO,NO,NO
8011,2019-09-07 19:45:00,NO,NO,NO
8012,2019-09-08 10:15:00,NO,NO,NO
8013,2019-09-09 14:15:00,NO,NO,NO
8014,2019-09-10 14:30:00,NO,NO,NO
8015,2019-09-11 10:00:00,NO,NO,NO
8016,2019-09-11 14:50:00,NO,NO,NO
8017,2019-09-12 15:15:00,NO,NO,NO
8018,2019-09-12 20:00:00,NO,NO,NO
8019,2019-09-13 14:10:00,NO,NO,NO
8020,2019-09-16 16:30:00,NO,NO,NO
8021,2019-09-16 18:00:00,NO,NO,NO
8022,2019-09-16 20:00:00,NO,NO,NO
8023,2019-09-16 20:30:00,NO,NO,NO
8024,2019-09-16 22:00:00,YES,YES,NO
8025,2019-09-17 15:00:00,YES,YES,NO
8026,2019-09-17 17:45:00,NO,NO,NO
8027,2019-09-17 20:30:00,NO,NO,NO
8028,2019-09-18 15:30:00,NO,NO,NO
8029,2019-09-18 16:15:00,YES,YES,NO
8030,2019-09-18 17:30:00,NO,NO,NO
8031,2019-09-19 21:40:00,YES,YES,NO
8032,2019-09-20 12:30:00,NO,NO,NO
8033,2019-09-23 12:45:00,NO,NO,NO
8034,2019-09-24 14:10:00,NO,NO,NO
8035,2019-09-25 13:30:00,NO,YES,NO
8036,2019-09-25 14:00:00,YES,YES,NO
8037,2019-09-25 15:00:00,NO,NO,NO
8038,2019-09-25 17:00:00,NO,YES,NO
8039,2019-09-26 13:40:00,NO,NO,NO
8040,2019-10-01 17:15:00,NO,NO,NO
8041,2019-10-01 20:50:00,NO,NO,NO
8042,2019-10-02 14:15:00,NO,NO,NO
8043,2019-10-02 14:45:00,NO,NO,NO
8044,2019-10-02 15:30:00,YES,YES,NO
8045,2019-10-02 19:00:00,NO,NO,NO
8046,2019-10-03 13:45:00,NO,NO,NO
8047,2019-10-03 14:30:00,NO,NO,NO
8048,2019-10-03 15:40:00,NO,NO,NO
8049,2019-10-03 16:20:00,NO,NO,NO
8050,2019-10-03 18:30:00,YES,YES,NO
8051,2019-10-04 18:30:00,NO,NO,NO
8052,2019-10-05 09:00:00,NO,NO,NO
8053,2019-10-09 16:30:00,NO,NO,NO
8054,2019-10-09 17:15:00,NO,NO,NO
8055,2019-10-09 18:40:00,NO,NO,NO
8056,2019-10-09 20:30:00,NO,NO,NO
8057,2019-10-10 15:00:00,NO,NO,NO
8058,2019-10-10 16:00:00,NO,NO,NO
8059,2019-10-10 18:30:00,NO,YES,NO
8060,2019-10-11 09:30:00,NO,NO,NO
8061,2019-10-11 15:30:00,NO,YES,YES
8062,2019-10-13 09:00:00,NO,NO,NO
8063,2019-10-13 13:00:00,YES,YES,YES
8064,2019-10-14 16:30:00,NO,NO,NO
8065,2019-10-14 17:00:00,NO,NO,NO
8066,2019-10-14 18:30:00,NO,NO,NO
8067,2019-10-15 13:30:00,NO,NO,NO
8068,2019-10-15 18:00:00,NO,NO,NO
8069,2019-10-16 15:50:00,NO,NO,NO
8070,2019-10-16 16:50:00,NO,NO,NO
8071,2019-10-17 17:45:00,NO,NO,NO
8072,2019-10-21 00:15:00,NO,YES,NO
8073,2019-10-21 19:45:00,NO,NO,NO
8074,2019-10-22 08:50:00,NO,NO,NO
8075,2019-10-22 14:00:00,NO,NO,NO
8076,2019-10-22 20:00:00,YES,NO,NO
8077,2019-10-23 10:45:00,NO,NO,NO
8078,2019-10-23 11:45:00,YES,NO,NO
8079,2019-10-23 12:00:00,NO,NO,NO
8080,2019-10-23 12:40:00,NO,NO,NO
8081,2019-10-23 13:20:00,NO,NO,NO
8082,2019-10-23 14:10:00,YES,YES,NO
8083,2019-10-23 15:00:00,NO,NO,NO
8084,2019-10-23 17:10:00,NO,NO,NO
8085,2019-10-23 17:50:00,NO,NO,NO
8086,2019-10-23 18:20:00,NO,NO,NO
8087,2019-10-23 18:50:00,NO,NO,NO
8088,2019-10-23 20:00:00,NO,NO,NO
8089,2019-10-23 20:45:00,NO,NO,NO
8090,2019-10-24 17:00:00,NO,NO,NO
8091,2019-10-24 17:00:00,YES,NO,NO
8092,2019-10-24 17:10:00,NO,NO,NO
8093,2019-10-24 17:40:00,NO,NO,NO
8094,2019-10-24 18:45:00,NO,NO,NO
8095,2019-10-24 19:15:00,NO,NO,NO
8096,2019-10-24 19:45:00,NO,NO,NO
8097,2019-10-24 20:15:00,NO,NO,NO
8098,2019-10-24 20:35:00,NO,NO,NO
8099,2019-10-24 21:00:00,NO,NO,NO
8100,2019-10-25 14:15:00,NO,NO,NO
8101,2019-10-29 15:00:00,NO,NO,NO
8102,2019-10-29 16:00:00,YES,NO,NO
8103,2019-10-29 20:00:00,NO,NO,NO
8104,2019-10-30 22:00:00,NO,NO,NO
8105,2019-10-30 23:00:00,NO,NO,NO
8106,2019-10-31 14:30:00,NO,NO,NO
8107,2019-10-31 15:15:00,NO,NO,NO
8108,2019-10-31 18:00:00,NO,NO,NO
8109,2019-11-01 17:00:00,NO,NO,NO
8110,2019-11-04 15:45:00,NO,NO,NO
8111,2019-11-05 18:40:00,YES,YES,NO
8112,2019-11-05 20:00:00,NO,NO,NO
8113,2019-11-06 14:20:00,NO,NO,NO
8114,2019-11-07 17:00:00,NO,NO,NO
8115,2019-11-07 17:40:00,YES,YES,NO
8116,2019-11-09 18:45:00,YES,NO,NO
8117,2019-11-10 17:00:00,NO,NO,NO
8118,2019-11-10 18:00:00,NO,NO,NO
8119,2019-11-11 11:30:00,YES,YES,NO
8120,2019-11-12 13:40:00,NO,NO,NO
8121,2019-11-12 14:50:00,NO,NO,NO
8122,2019-11-13 20:40:00,NO,NO,NO
8123,2019-11-13 23:20:00,NO,NO,NO
8124,2019-11-14 00:40:00,NO,NO,NO
8125,2019-11-14 19:00:00,NO,NO,NO
8126,2019-11-14 22:30:00,YES,YES,NO
8127,2019-11-14 23:30:00,NO,NO,NO
8128,2019-11-18 15:10:00,NO,NO,NO
8129,2019-11-19 15:45:00,NO,NO,NO
8130,2019-11-20 15:20:00,YES,YES,YES
8131,2019-11-20 18:40:00,NO,NO,NO
8132,2019-11-20 19:20:00,NO,NO,NO
8133,2019-11-20 19:40:00,NO,NO,NO
8134,2019-11-21 11:45:00,NO,NO,NO
8135,2019-11-21 15:50:00,NO,NO,NO
8136,2019-11-21 19:10:00,NO,NO,NO
8137,2019-11-22 14:00:00,YES,YES,YES
8138,2019-11-22 17:50:00,NO,NO,NO
8139,2019-11-22 19:00:00,NO,NO,NO
8140,2019-11-23 14:45:00,NO,NO,NO
8141,2019-11-23 17:40:00,NO,NO,NO
8142,2019-11-23 18:50:00,NO,NO,NO
8143,2019-11-23 19:15:00,NO,NO,NO
8144,2019-11-26 14:00:00,NO,NO,NO
8145,2019-11-26 15:35:00,NO,NO,NO
8146,2019-11-27 13:45:00,NO,NO,NO
8147,2019-11-27 15:00:00,NO,NO,NO
8148,2019-11-27 15:30:00,NO,NO,NO
8149,2019-11-27 16:40:00,NO,NO,NO
8150,2019-11-27 18:00:00,NO,NO,NO
8151,2019-11-27 18:45:00,NO,NO,NO
8152,2019-11-27 19:15:00,NO,NO,NO
8153,2019-11-28 12:30:00,NO,NO,NO
8154,2019-11-28 14:30:00,NO,NO,NO
8155,2019-11-29 18:20:00,NO,NO,NO
8156,2019-12-02 12:30:00,YES,NO,NO
8157,2019-12-02 14:15:00,YES,NO,NO
8158,2019-12-03 15:20:00,NO,NO,NO
8159,2019-12-03 15:40:00,NO,NO,NO
8160,2019-12-03 16:10:00,YES,YES,YES
8161,2019-12-04 14:25:00,NO,NO,NO
8162,2019-12-04 16:40:00,YES,YES,NO
8163,2019-12-04 18:00:00,YES,YES,NO
8164,2019-12-05 15:30:00,NO,NO,NO
8165,2019-12-05 17:00:00,YES,NO,NO
8166,2019-12-05 18:50:00,YES,NO,NO
8167,2019-12-06 15:10:00,YES,YES,NO
8168,2019-12-07 17:50:00,NO,NO,NO
8169,2019-12-10 02:20:00,YES,YES,NO
8170,2019-12-10 18:50:00,NO,NO,NO
8171,2019-12-10 20:30:00,NO,NO,NO
8172,2019-12-11 14:30:00,NO,NO,NO
8173,2019-12-11 17:30:00,YES,NO,NO
8174,2019-12-11 18:15:00,NO,NO,NO
8175,2019-12-11 21:30:00,NO,NO,NO
8176,2019-12-11 22:30:00,NO,NO,NO
8177,2019-12-12 15:30:00,NO,NO,NO
8178,2019-12-12 20:45:00,NO,NO,NO
8179,2019-12-13 18:15:00,NO,NO,NO
8180,2019-12-13 19:30:00,NO,NO,NO
8181,2019-12-16 13:45:00,NO,YES,NO
8182,2019-12-19 16:20:00,YES,YES,NO
8183,2019-12-19 18:45:00,YES,NO,NO
8184,2019-12-20 12:50:00,NO,NO,NO
8185,2019-12-20 13:30:00,NO,NO,NO
8186,2019-12-20 15:00:00,NO,NO,NO
8187,2019-12-20 15:50:00,NO,NO,NO
8188,2019-12-20 17:00:00,YES,YES,NO
8189,2019-12-23 14:30:00,NO,NO,NO
8190,2019-12-23 18:40:00,NO,NO,NO
8191,2019-12-24 15:45:00,YES,YES,YES
8192,2019-12-24 18:30:00,NO,NO,NO
8193,2019-12-24 21:00:00,NO,NO,NO
8194,2019-12-25 14:00:00,NO,NO,NO
8195,2019-12-25 17:45:00,YES,YES,NO
8196,2019-12-25 19:15:00,NO,NO,NO
8197,2019-12-26 15:50:00,NO,NO,NO
8198,2019-12-26 19:30:00,NO,NO,NO
8199,2019-12-27 12:05:00,NO,NO,NO
8200,2019-12-31 23:55:00,NO,NO,NO
8201,2020-01-07 16:00:00,NO,YES,NO
8202,2020-01-07 16:20:00,YES,YES,NO
8203,2020-01-08 16:20:00,YES,NO,NO
8204,2020-01-09 18:00:00,NO,NO,NO
8205,2020-01-10 15:00:00,YES,NO,NO
8206,2020-01-11 18:35:00,YES,YES,NO
8207,2020-01-14 10:30:00,NO,NO,NO
8208,2020-01-15 13:15:00,YES,YES,NO
8209,2020-01-15 16:30:00,NO,NO,NO
8210,2020-01-16 16:00:00,NO,YES,NO
8211,2020-01-16 17:30:00,NO,NO,NO
8212,2020-01-17 16:00:00,NO,NO,NO
8213,2020-01-18 16:50:00,NO,NO,NO
8214,2020-01-19 15:20:00,NO,NO,NO
8215,2020-01-21 15:30:00,NO,NO,NO
8216,2020-01-21 20:15:00,NO,NO,NO
8217,2020-01-22 15:00:00,NO,NO,NO
8218,2020-01-22 19:50:00,NO,NO,NO
8219,2020-01-23 12:10:00,NO,NO,NO
8220,2020-01-23 12:20:00,NO,NO,NO
8221,2020-01-23 12:45:00,NO,NO,NO
8222,2020-01-23 14:30:00,YES,YES,NO
8223,2020-01-23 15:15:00,NO,NO,NO
8224,2020-01-23 16:40:00,NO,YES,NO
8225,2020-01-23 21:00:00,NO,NO,NO
8226,2020-01-24 15:05:00,NO,NO,NO
8227,2020-01-27 14:15:00,NO,NO,NO
8228,2020-01-28 14:15:00,NO,NO,NO
8229,2020-01-29 15:15:00,NO,NO,NO
8230,2020-01-29 15:45:00,NO,NO,NO
8231,2020-01-29 16:45:00,YES,NO,NO
8232,2020-01-30 11:40:00,NO,NO,NO
8233,2020-01-30 20:15:00,NO,NO,NO
8234,2020-02-01 14:00:00,NO,NO,NO
8235,2020-02-03 14:10:00,NO,NO,NO
8236,2020-02-04 15:45:00,NO,NO,NO
8237,2020-02-05 13:45:00,NO,NO,NO
8238,2020-02-05 16:20:00,NO,NO,NO
8239,2020-02-06 14:40:00,NO,NO,NO
8240,2020-02-06 17:30:00,NO,NO,NO
8241,2020-02-07 19:50:00,NO,NO,NO
8242,2020-02-11 13:50:00,NO,NO,NO
8243,2020-02-12 13:50:00,NO,NO,NO
8244,2020-02-13 17:15:00,YES,YES,NO
8245,2020-02-17 14:15:00,NO,NO,NO
8246,2020-02-19 20:30:00,NO,NO,NO
8247,2020-02-20 12:20:00,YES,YES,NO
8248,2020-02-20 17:00:00,NO,NO,NO
8249,2020-02-21 15:00:00,YES,YES,NO
8250,2020-02-22 21:30:00,NO,NO,NO
8251,2020-02-23 16:15:00,NO,NO,NO
8252,2020-02-25 15:00:00,YES,YES,NO
8253,2020-02-26 14:45:00,NO,NO,NO
8254,2020-02-26 15:00:00,NO,NO,NO
8255,2020-02-26 17:50:00,NO,YES,NO
8256,2020-02-27 15:00:00,NO,YES,NO
8257,2020-02-27 17:00:00,NO,NO,NO
8258,2020-02-27 19:00:00,NO,NO,NO
8259,2020-02-27 21:00:00,YES,YES,NO
8260,2020-03-01 11:20:00,NO,NO,NO
8261,2020-03-01 15:50:00,NO,NO,NO
8262,2020-03-01 16:20:00,NO,NO,NO
8263,2020-03-02 13:45:00,NO,NO,NO
8264,2020-03-02 15:00:00,NO,NO,NO
8265,2020-03-03 14:55:00,NO,NO,NO
8266,2020-03-03 15:00:00,NO,NO,NO
8267,2020-03-04 14:00:00,NO,NO,NO
8268,2020-03-04 15:00:00,NO,NO,NO
8269,2020-03-05 15:00:00,YES,NO,NO
8270,2020-03-05 19:00:00,NO,NO,NO
8271,2020-03-05 20:15:00,NO,NO,NO
8272,2020-03-06 01:00:00,NO,NO,NO
8273,2020-03-06 17:30:00,NO,NO,NO
8274,2020-03-08 09:00:00,NO,NO,NO
8275,2020-03-10 15:00:00,NO,NO,NO
8276,2020-03-10 15:45:00,YES,YES,NO
8277,2020-03-10 19:45:00,NO,NO,NO
8278,2020-03-10 21:50:00,NO,NO,NO
8279,2020-03-11 12:30:00,NO,NO,NO
8280,2020-03-11 13:50:00,NO,NO,NO
8281,2020-03-11 15:00:00,YES,YES,NO
8282,2020-03-12 13:40:00,NO,NO,NO
8283,2020-03-12 15:00:00,NO,NO,NO
8284,2020-03-13 15:00:00,YES,YES,NO
8285,2020-03-16 14:30:00,NO,NO,NO
8286,2020-03-16 15:00:00,NO,NO,NO
8287,2020-03-17 13:20:00,YES,NO,NO
8288,2020-03-17 15:00:00,NO,NO,NO
8289,2020-03-17 16:40:00,YES,YES,NO
8290,2020-03-17 21:00:00,NO,NO,NO
8291,2020-03-18 15:00:00,NO,NO,NO
8292,2020-03-18 20:15:00,YES,YES,NO
8293,2020-03-19 11:00:00,NO,NO,NO
8294,2020-03-19 11:30:00,NO,NO,NO
8295,2020-03-19 15:00:00,NO,NO,NO
8296,2020-03-23 13:45:00,NO,NO,NO
8297,2020-03-24 14:15:00,NO,NO,NO
8298,2020-03-24 16:10:00,NO,NO,NO
8299,2020-03-24 16:45:00,NO,NO,NO
8300,2020-03-25 16:30:00,YES,YES,NO
